user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/profiles/76561198046472798/,4,1,167.9 hrs on record,"
				19 of 29 people (66%) found this review helpful14 people found this review funny			","
Posted: July 21, 2014
												A LIFE CHANGING GAME MAKE SURE TO FEED FISH			",6,0,0,2,2,0,0
http://steamcommunity.com/id/JasonDelaney/,34,1,0.5 hrs on record,"
				14 of 23 people (61%) found this review helpful30 people found this review funny			","
Posted: October 12, 2014
												You might say that Fish Tycoon is OFF THE HOOK!			",368,189,9,82,29,4,49
http://steamcommunity.com/id/BYZEHG/,21,1,1.6 hrs on record,"
				7 of 11 people (64%) found this review helpful4 people found this review funny			","
Posted: August 31, 2013
												10/10			",238,38,19,13,38,4,7
http://steamcommunity.com/id/Citizen5nips/,22,1,172.0 hrs on record,"
				2 of 2 people (100%) found this review helpful			","
Posted: May 8, 2013
												Basic tycoon, game, pretty good, simple, used it mainly as a screen saver. I fell esleep thats why theres 172 hours, plus being a screen saver takes up alot of time.			",206,54,3,20,24,3,30
http://steamcommunity.com/id/andyoiuy/,18,0,15.5 hrs on record,"
				240 of 253 people (95%) found this review helpful13 people found this review funny			","
Posted: June 18, 2015
												This game is free from the developer's website, there is no Steam cloud saving, no cards, and no achievements. There is literally no reason to buy the Steam version, unless you like spending money.If you need a link to the website, here it is. http://www.lastdayofwork.com/fish_tycoon.php ",103,17,3,14,21,2,3
http://steamcommunity.com/profiles/76561198067252940/,19,1,3.0 hrs on record,"
				25 of 25 people (100%) found this review helpful1 person found this review funny			","
Posted: December 28, 2013
												The concept for fish tycoon works for the man who is occupied with work and can every so often take a short break to check on things, such as social media and, in this case, virtual fish. This is not a casual experience you sit in front of and make stuff happen, this is a game were everything takes it's sweet time to do...something-anything! It does things on its own, and every so often you need to come back and make sure nothing dies. Although its not the best game, it certainly is entertaining.			",148,22,0,17,27,1,18
http://steamcommunity.com/id/kk22151012/,7,1,26.9 hrs on record,"
				11 of 16 people (69%) found this review helpful2 people found this review funny			","
Posted: June 17, 2014
												What an immersive game! Hour upon hour with what seems to be endless gameplay of pure fun. Whether you going for the big catch(no pun intended), or casually enjoying the company of the incredibly wide variety of fish, you are going to have a brilliant time - a must buy in the 21th century.			",40,2,3,3,4,0,3
http://steamcommunity.com/id/DarkBison/,62,1,32.3 hrs on record,"
				5 of 5 people (100%) found this review helpful1 person found this review funny			","
Posted: December 26, 2012
												My Rating:""★★★★✰"" Wow this game is actually more fun than I thought it would be. Creating and breeding your own fish types is pretty awesome and rewarding.  There is so much to talk about in this game I don’t know where to start. First off I want to make this clear, it’s a Tycoon game, meaning you have to grow yourself into a huge monopoly by using strategies and methods of your choosing to make as much money as possible. It’s almost like a complex pet simulator which may not be attractive to a lot of people. One cool feature of the game is that it even plays itself while it is not being played at all (and when the game is turned off O_o), you gotta check in on your fish every so often to see how they’re doing.  You can also breed over 400+ different types of fish in this game which is crazy. The game starts out kinda rough and slow, but then it picks up as you start Tycooning in dis ♥♥♥♥♥. If you loved gigapets then you’ll love this game because it is like a gigapet times 6,000!!Replay Value: There is a lot of replay value hereDifficulty: The game starts out pretty hard at first seeing how you have little money to spend ",409,115,5,40,49,6,43
http://steamcommunity.com/profiles/76561198053622952/,53,1,61.2 hrs on record,"
				4 of 4 people (100%) found this review helpful			","
Posted: April 22



YouTube™ Video: ""FISH ACTION!"" - Let's Play Fish Tycoon (Badly) 

			Views: 846		

			If you like it, like it! Leave a comment! Tell your friends! Tell Twitter! Tell strangers! Tell everybody! But be wary of the strangers. Especially if they're offering you sweets.		

The actual game has a simple aim - keep crossing the DNA of fish until you find seven particular breeds. However, it's embedded into quite an entertaiing aquatics shop simulator, the aim of which is really 'collect all the things'.The kicker is that LDAW games run in real time, so if you walk away from your shop and forget about it, you will come back to consequences. You can tun this feature off but it's what makes this game. You might go back one morning to find that a 'special' fish was born unexpectedly overnight, or you might go back thinking you've cracked it only to find dead bodies.However well the 'game' is going, you'll have a nice tank of virtual fish to look after (unless it was a REALLY bad morning). For someone who bemoans that fact the MOPYfish won't work on modern computers, this works for me.			",124,76,24,19,95,5,21
http://steamcommunity.com/profiles/76561198140508914/,4,1,44.2 hrs on record,"
				5 of 6 people (83%) found this review helpful			","
Posted: December 12, 2015
												I remember playing this when I was 6 or so. This game was my entire childhood. I remember the first game I made, I over fed my fish. This game is the best. Its exactly the way I rememeer it. Im happy I convinced my mom to buy it for me. Very worth it!			",26,6,0,5,6,0,2
http://steamcommunity.com/id/hbhagood/,6,1,82.6 hrs on record,"
				2 of 2 people (100%) found this review helpful5 people found this review funny			","
Posted: April 23, 2015
												Restarted game until I got double the first magic fish you can have, bred them, sold them for high prices, got them their own tank, forgot to feed them, and raged. GREAT GAME THOUGH!			",17,0,0,3,5,0,0
http://steamcommunity.com/id/I_Like_Goses/,17,1,19.5 hrs on record,"
				2 of 3 people (67%) found this review helpful			","
Posted: May 11, 2015
												Its pretty good. ",25,4,0,2,8,0,7
http://steamcommunity.com/profiles/76561198076454858/,10,1,15.7 hrs on record,"
				2 of 3 people (67%) found this review helpful			","
Posted: July 11, 2013
												It's an old game that I used to play and loved. If you like sim games this is a good one. Just make sure you turn off the time before you leave the game or all your fish will die.			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198017336709/,29,1,7.6 hrs on record,"
				4 of 7 people (57%) found this review helpful			","
Posted: July 17, 2014
												Dont forget to feed them			",52,6,0,0,4,0,1
http://steamcommunity.com/id/LordHood2552/,8,1,25.9 hrs on record,"
				1 of 2 people (50%) found this review helpful3 people found this review funny			","
Posted: March 22, 2016
												Got it on sale for $1. Worth every penny...all 100 of them.			",192,60,4,47,39,2,50
http://steamcommunity.com/id/cerealwhale/,49,1,8.4 hrs on record,"
				28 of 56 people (50%) found this review helpful6 people found this review funny			","
Posted: November 30, 2013
												Such Fish most wet WOW			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198010280515/,13,1,13.8 hrs on record,"
				16 of 32 people (50%) found this review helpful2 people found this review funny			","
Posted: January 28, 2014
												BEST GAME EVER 10/10 CHANGED MY VIEW ON LIFE			",51,2,0,4,11,1,3
