user name,user level,positive or negative,total playing time,number of helpful,content,Action,Adventure,Racing,RPG,Simulation,Sports,Strategy
http://steamcommunity.com/id/collz69/,6,1,972.0,"
				22 of 25 people (88%) found this review helpful5 people found this review funny			","er 12, 2014
												Great game, my favourite of the championship manager titles, so addictive! so much of my life wasted that I can never get back! (ive played them all since the very first version on Amiga, which is now a long time ago when I had hair where I wanted it and no hair where I didnt!) anyway, this game is the pinnacle of the series before SEGA ruined it with football manager, (which I dont like, too complicated and too many pointless features)If you like to go outside and look up at the sky, see the beauty of the world and its many varied creatures and like to breath in the fresh air, THEN AVOID THIS GAME, otherwise if like me, you like to sit in your house covered in crisp crumbs staring at the screen, spending countless hours and days chasing the dreams of your chosen football club, while the world outside carries on with out you, THEN BUY IT, you wont be disappointed.It runs perfectly on Windows 7 and dont forget to buy Craig Lindfield! (he becomes the best striker in the game)			",47,5,2,5,12,2,29
http://steamcommunity.com/profiles/76561198008369673/,50,1,632.0,"
				6 of 8 people (75%) found this review helpful			","er 8, 2014
												I guess I'll write a review for this xPI find this one to be a bit harder then older CM games.  I'm one for a challenge on this type of game, so I usually start at the bottom and try to work up.  I even look into what team is in the lower leagues are considered relegation candidates.  In older games I do actually avoid relegation and do a good job on my team, however, this one seems to not be so easy going on that.Its so hard to balance things, probably not impossible though, just I'm yet to do it.Thankfully the game has Benefactor mode which basically throws loads of money at you and gives you an easier time, however with the catch that with so much money at your disposal, you are expected to do good.  This is the easier option for sure cus in a sense you can select who you want in your team and just buy them.  Sounds good, but dont fail.Its a good game and a good distraction.  Hell look at my hours in xPFor £3, yeah thats a sound price if you want it. ",0,0,0,0,0,0,0
http://steamcommunity.com/id/farhanfa/,3,1,76.9,"
				3 of 3 people (100%) found this review helpful			","6, 2015
												Awesome game! Old but gold			",63,19,1,7,1,1,6
http://steamcommunity.com/profiles/76561198141162110/,2,1,4.5,"
				6 of 10 people (60%) found this review helpful2 people found this review funny			","9, 2014
												One off the best championship managers ever made especially when you sign aiden mcgeady.			",0,0,0,0,2,2,0
http://steamcommunity.com/profiles/76561198135636843/,10,1,432.0,"
				7 of 12 people (58%) found this review helpful1 person found this review funny			",", 2014
												Best championship manager ever made			",2,0,0,1,4,2,0
http://steamcommunity.com/id/RanOutOfSuperlatives/,7,1,16.6,"
				1 person found this review helpful			","r 5, 2016
												a			",11,2,0,0,8,1,0
http://steamcommunity.com/id/alienhunter56/,18,1,201.0,"
				1 person found this review helpful			","y 13
												This game so good! Very simple, lite and also cheaper than another football simulation in steam :p			",13,1,0,4,2,2,2
http://steamcommunity.com/profiles/76561198094198368/,18,1,0.8,"
				1 person found this review helpful4 people found this review funny			","ry 18
												I know all the good players because I come from the future			",87,10,2,8,6,1,2
http://steamcommunity.com/id/funnycekt/,21,1,0.4,"
				2 of 4 people (50%) found this review helpful			","ry 15, 2015
												Better than crap Pat and Mat. Possibly the best game ever made. Good replacement for Fifa!			",113,6,1,10,13,2,9
http://steamcommunity.com/id/LassKicker104/,9,1,95.9,"
				2 of 2 people (100%) found this review helpful			"," 1, 2016
												One of the best games i ever played!, it's so addictive! The Best football managerial game ever made, it never get's old, i've spent countless hours, and every time i stop playing it, i always seem to start playing it again, so much of my life wasted, but at least I had fun playing it!			",200,30,4,18,16,8,19
http://steamcommunity.com/id/horseHeadTasteofTradition/,21,1,20.6,"
				5 of 10 people (50%) found this review helpful			","er 24, 2015
												BEST MANAGER GAME IN THE PLANET. EVERYTHING U GIVE TO THIS GAME IS WORTH %100 BUY AND PLAY IT.			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198075712175/,3,1,92.3,"
				0 of 1 people (0%) found this review helpful			","y 2, 2016
												Its not a bad game, the Championship Manager 2008, Its out of date but still a great game to play. I would give this game 5/10			",0,0,0,0,0,0,0
http://steamcommunity.com/profiles/76561198055512993/,3,1,5.3,"
				4 of 11 people (36%) found this review helpful			","29, 2014
												Such a good game. 7/10			",16,12,0,0,3,2,5
http://steamcommunity.com/id/headhunter27/,3,1,114.0,"
				4 of 11 people (36%) found this review helpful			","3, 2014
												good old manager but hard.rating:6/10			",228,38,3,39,28,2,77
http://steamcommunity.com/profiles/76561198072853638/,6,1,52.6,"
				3 of 19 people (16%) found this review helpful			","y 31, 2014
												Ok			",1,1,0,1,3,1,2
http://steamcommunity.com/profiles/76561198248783606/,9,0,7.3,"
				0 of 14 people (0%) found this review helpful2 people found this review funny			","ry 16, 2016
												Thought I was buying football manager. Wish I had.			",16,1,0,6,0,1,7
http://steamcommunity.com/profiles/76561198263061741/,3,1,1.7,"
				No ratings yet			","ber 1, 2016
												When i try and start the games the box that says championship manager is running keeps on flashing and the game does not open. Can anyone help? ",18,1,0,1,2,2,2
http://steamcommunity.com/profiles/76561198021530025/,25,1,63.8,"
				0 of 1 people (0%) found this review helpful			","y 17
												I quit playing FM 3-4 years ago, i could not get in to it as there was to much to manage for me. This game seems perfectly fine by me, i can not see any negatives other than it being a bit more simplistic than fm from the same time. I suspect the stats are not perfectly correct when it comes to gameplay, but i do not have much proof.			",68,8,0,15,6,2,11
