user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/76561197996952742/,1,964.1 hrs on record,"
				285 of 291 people (98%) found this review helpful16 people found this review funny			","
Posted: March 22
												TL:DR; Not for people with a short attention span - you need to commit to learn the game, around 2-5 hours. Though I still highly recommend it.So here we have a 4X Space-Based Strategy game with about the same complexity of Civilization V (Base Game).I highly recommend this game to anyone with some patience and the will to learn a new game, as Endless Space is not easy to jump right into.The Tutorial is a series of text-based prompts with pictures; remeniscent of a wikipedia instead of an in-game tutorial, this coupled with a few 'ease-of-life' features (such as the Waypoint system) not being included in the tutorials make for an experience and a half when it comes to learning the game. Once you get the hang of the early game, however, everything else simply falls into place and all comes together. Between myself and my friends, we became competent in the game within 2-5 hours of playing (without the tutorial).In terms of difficulty; Pirates tend to give people a hard time, but can be disabled in 'Game Settings' just before starting a new game. The AI controlled Empires unfortunately 'cheat' at higher levels, gaining bonuses to their entire economy which grows exponentially with difficulty. That being said; after playing against them for a while, you'll begin to notice patterns in their behaviour and countering the AI becomes trivial after a while.Combat's not too complex; you do, after all, play the role of the Emperor. When 2 fleets clash, you're only able to select a 'battle action' for each of the 3 rounds. (Basically cards which give bonuses and negatives based on what your opponent chooses - some increase a specific defence, while others may empower your ships' weapons).The game is pretty, cinematic battles which take place in rather stunning space-scapes, beautiful galaxy maps with subtle animations in the background, dynamic changes to planets based off of which anomalies befit it and how much population is on it.Well, if you've read this far you're likely patient enough to learn and enjoy Endless Space, also thanks! Your dedication is appreciated!Regardless, I beleive this game is most fun with a few friends, though most of the time I've played has been in singleplayer. I also Highly recommend Disharmony - Endless Space's only DLC, it adds a few features that really help the game among other things, as well as adding a couple more layers to combat.P.S: In the Galaxy map, hold 'Ctrl', click on a system you own, click on another system (you don't have to own the second system); Congratulations! You just set a system waypoint, now whenever you create a ship in System A, it'll create a fleet as soon as it's done and move to System B.			"
http://steamcommunity.com/id/vlarimov/,1,352.4 hrs on record,"
				198 of 212 people (93%) found this review helpful1 person found this review funny			","
Posted: November 1, 2014
												I fell in love with Master of Orion II when it came out first (1996) and since then I look for a worthy successor. Played several 4X games and they had their pros and cons. Endless Space is one of the better 4X games and absolutely worth buying, in my opinion. Wouldn't have played 300+ hours else, heh. I am reviewing it including Disharmony expansion.Galaxy: Endless Space offers some variety of galaxy shapes and sizes, some favoring defensive players, some favoring offensive ones. Additional finetuning of the galaxy is possible. I miss the opportunity of creating a REALLY huge galaxy, but maximum size with just one opponent works ok as a sandbox mode. During exploring you will find nice bonuses, a few pirates, wormholes (basically dividing the galaxy until you can travel through them) and finally different wonders, so exploring is actually fun.Background story: You learn about the Endless (usual Elder civilization which went extinct) during playing. The game lacks lore summary articles, but there are traces of this ancient civilization everywhere (galaxy wonders, technologies, factions, leaders), which adds to immersion.Factions: The games comes with 10 to 12 moderately unique prebuilt factions (depending on whether you get Harmony and Vaulters). Each gets specific traits, innate bonuses, ship bonuses and a few special technologies to encourage certain victory types and hence playstyles. Prebuilt factions are different enough to motivate you to try them all. Additionally, you can create your own faction by modifying a prebuilt one. Meaning you can replace their traits completely, but you have stick with their innate bonuses, ship bonuses and special technologies. It has still a high degree of freedom, I enjoy building my own faction a lot.AI: Computer opponents (artificial intelligences respective AIs) offer a solid challenge. Especially the 'evil' factions tend to attack you early on, so you cannot simply expand all over the galaxy or rush through the technology trees. Later most AI will attack you when they run out of colonization space - unless they are busy with other opponents. But they also attack each other for same reasons and their reasoning is mostly transparent (+x for long period of peace, -y for common borders etc.). At higher difficulty ratings they are more unfriendly (but not hateful) and get the usual strong production bonuses to offer more of a challenge.Leader: You can hire a few people for boosts to your empire or your fleets. They make a real difference and usually have a nice background story. It takes some time to learn about their feat trees, but once you became familar with it, your leader can turn a fleet into a nearly unbeatable force. Which you will need to fend off the many enemy ships at higher difficulty ratings... Using leaders to improve your empire helps a lot at the beginning but loses importance as it grows.Production: Production is done on system level mostly, saving you some time compared to games which do it on planet level. So most buildings affect all colonized planets, ships are produced by the entire system etc.. However, you can specialize your planets (usually: food, industry, research, money), explore their moons and terraform the planets. Terraforming is an interesting feature here because depending on faction and situation you can be better off with unfriendly environment. Since production shouldn't be automated, you will spend a lot of time with tweaking your systems. But that's true for many of these games...Technology: There are basically four technology trees and they sometimes offer different paths to specific technologies. It honestly needs quite a while to get used to them, but it offers interesting decisions to make. Technology names are often NOT related to their benefits, so at the beginning you will have to check their descriptions often. Other games did that better. Well, on the plus side you have many interesting concepts in the tech description texts - some scifi fans will like them.Diplomacy: The negotiation with aliens is a solid feature. At the beginning you are at ""cold war"", meaning you can invade other factions' outposts but not colonies - a bit confusing first. Of course there are war and peace. Peace can be upgraded a bit by two more treaties (open borders, cooperation) and there are alliances. Alliances are usually a short-lived thing with AI empires, but a few traits and technologies reward you for allying. Upgrading from war to cease fire to peace to additional treaties / alliance goes slowly since there is a hardcoded turn amount between them. For instance you have to be at war with your opponent for 10 rounds, then both sides can offer cease fire. At the beginning of the game this makes some sense (why ally instantly with some empire you barely know?), later it becomes kind of a burden. AI empires sometimes ignore the turn amount, speeding up the process. Beside this you can trade dust (basically money), technologies, systems and special resources. At the end of a long war you can even make an AI empire give you all its colonies.Covert operations: There is no secret service in any empire which is a bit of a letdown. Leaders can steal some dust (money) and technology points from other empires, but that's it.Ship design: This game gives you rather much freedom how to design your spaceships. The weapon choices are a bit dull: Level 1, 2 and 3 versions of mass drivers, beam weapons and missiles, plus some fighters and bombers. You can defend your ships with thick armor, defense systems or simply taking out the enemy ships fast enough. Finally some special systems make your ships truly unique: Better engines for raids, better scanners to avoid getting surprised, siege for slow invasions, marines for fast invasions (they cost population!), multiple colony pods for quick expansion or multiple layers of armor to accept and shrug off enemy hits.Battles: Endless Space has a somewhat simplified battle system. You cannot control single ships or squadrons, instead you set the overall strategy by picking a card and probably refine it by formation and general targetting tactics. Leaders add a bit of complexity with their special cards. 'Manual combat' just means you can watch the battle (which looks nice) and change cards every combat phase. Of course this card system means you lose some control (compared with other games), but it also reduces micromanagement and makes the AI more competitive in battles. Some people hate it, some love it, I'd say it's ok.Bugs: Endless Space crashes ocassionally, let's say every other game. In every case reloading the latest savegame fixed the issue. According to the error messages it's mostly about AI diplomacy - playing with less opponents and in smaller galaxies might help. Given the fun the game provides, I accept the rare crashes though.If you like complex 4X games, you will (very likely) enjoy Endless Space and its addon Disharmony.			"
http://steamcommunity.com/profiles/76561197972703997/,1,"1,074.0 hrs on record","
				191 of 204 people (94%) found this review helpful5 people found this review funny			","
Posted: April 6, 2015
												The short of it: This game is really good, BUT ONLY WITH THE EXPANSION! DO NOT BUY AND PLAY THIS GAME NAKED!Unlike a lot of 4X games, Endless Space is more about building your empire than about developing your colonies or really fighting wars. Not that you won't fight wars, the AI is usually vicious enough to wait and plot and it will build up an overwhelming force based on your existing military might before waging war on you. And it WILL do that. Every single chance it can, unless it can't, it will do that. Never think it won't, since it has no reason not to.We'll get more into that later, but right now let's focus on the empire-building. Building up the empire is the primary focus of this game. Oftentimes if you look at too little at a time, you'll tunnel vision yourself into a corner when you should be keeping yourself as distant as possible. A prime example of this is expressed in happiness. The morale of a system and its subsequent production bonuses are NOT more important than the overall happiness of your empire. After all, a 15% production bonus across 4 stars is better than a 30% bonus in just one. If, when settling a new system, you have a planet with lots of production, or a planet with a high amount of happiness-boosting, you pick the one that makes your empire happy, or you lose the game.Now then, let's talk about war. War is problematic in this game because A) it's inevitable, and B) it's boring. The game takes a very hands-off approach to combat and in the vanilla game technology is both everything and a linear arms race. The guy with the most ship tonnage and the best weapons will always win. You can employ tactics cards, but these will only have a minimal impact on the outcome. This leads to a very boring experience, and can force you into certain types of tech progression and thus certain modes of gameplay. To deviate from established doctrine is to lose in the vanilla game.DO NOT PLAY THE VANILLA GAME. Instead, do yourself a favor and get the Disharmony expansion. The Disharmony expansion does away with about 75% of the weapon-tech in favor of just four generations of guns. Each is a sizable improvement over the last generation, and keeping up the with the AI is definitely important, but with tactics, ship design, aimpoint selections, and formation management you can steal victory from the jaws of supposedly assured defeat.Endless Space encourages you to use your distant veiw not to mess with the minutae of your own empire, but rather to mess with the other guys. Through trade, trade routes, blockades, invasions, explorations, treaties, and wars you are charged to take away the choices of the enemy for as long as possible while you improve your own choices. How you do this is entirely up to you, and Endless Space: Disharmony actually allows you quite a bit of wiggle room on how you do it.			"
http://steamcommunity.com/id/elemnt_zero/,1,305.8 hrs on record,"
				128 of 133 people (96%) found this review helpful4 people found this review funny			","
Posted: October 4, 2016
												This game is nefarious. It has that ""one more turn"" down to a T. From the sound design to the atmosphere to the lovely and easy to read interface, I think this is the best space 4X I have ever played. Gal Civ 3 was very, very slow. Stellaris is fun but has a lackluster mid- to end-game, and some balancing issues. I've tried most of the space 4X games on Steam. This is where I stayed.Yes, combat is hands off. That doesn't bother me. It's actually a nice change in my eyes, I don't always want to micro my whole galaxy while pausing every 5 for battles. Do your thing, my fleets. Crush my enemies that I may grow and prosper! I can see that being a legitimate complaint though. It really is very hit or miss (pun intended.)As for Steam, there are many incorrect reviews here, from the one that says you can't re-name your systems (oops, embarrassing) to the ones that say all factions play the same.Interesting that a race of pacifist amoeba entities whose focus is peaceful existence and diplomacy  can feel similar to the Cravers, a locust-esque species that consumes planets and their resources voraciously and requires constant expansion to maintain its resources pool. Craves can't even really use diplomacy and are automatically at war with everyone. Sophons gain science like mad but have weaker ships. Sheradyn focus on combat and honor amongst the stars, and enemies they engage cannot retreat but must fight to the death of one fleet or the other.What that really tells me is that many of these players didn't play at a high enough difficulty for their playstyle to need to match their chosen race, or they simply didn't understand how to play the different races. That isn't a knock on the players, but how can someone with 5 hours judge a 4X game and claim to have seen what it has to offer? That isn't even long enough to get a feel for one race, let alone the game.			"
http://steamcommunity.com/id/phrah5/,1,14.3 hrs on record,"
				180 of 201 people (90%) found this review helpful			","
Posted: July 13, 2013
												Think Civilization in space, a beautifully crafted and easy to get to grips with 4x4 strategy game that can operate anywhere from small galaxies with two races to a huge universe with 8 factions. The joy in this is the expansion and technological advancement. However, the space combat, while somewhat of a railroad sequence, remains entertaining with a fairly unique 'stance' selection mode where you can choose the tactics your fleet uses. This game is also has incredible aesthetics, one of it's high points,with the ability to zoom in on planets, ships, the galaxy as a whole has clearly been crafted with love. IMPORTANT: Get used to this game via a let's play video: 


YouTube™ Video: Let's Play & Learn Endless Space - Pilgrim 1 

			Views: 12,464		

			Wherein we find out Keith David is our leader and we search for 'The Old Republic'. It's my first time recording a let's play and I'm learning what to use to encode videos and whatnot so the second...		

 the tutorial system is the long-winded sort and it's far more entertaining and less of a chore to learn by seeing and then doing. This is a must.			"
http://steamcommunity.com/profiles/76561198035665270/,0,156.3 hrs on record,"
				368 of 465 people (79%) found this review helpful10 people found this review funny			","
Posted: October 21, 2015
												I loved this game for a really long time. It was interesting and had a good aesthetic (and still does). The developers were really responsive to the community and released a string of free DLCs that added many new features to the game. Even the expansion, which was reasonably priced at ten dollars, was interesting and fun, although the interesting, radically different Harmony faction was permanently crippled by two very, very bad design decisions....but I digress.However, this is an example of a game that was destroyed by its updates. The final changes made to the game completely destroyed the diplomacy system and resulted in the AI repeatedly declaring wars on the player almost immediately after the player's score surpassed their own. It was a serious blow to the game's immersion factor and playability. It's not even like the wars were deadly, as it wasn't that hard on most difficulties to just endure the early sieges and produce a fleet of advanced Reaper-like dreadnoughts to wipe out the million tiny cruisers the AI would throw at you. Simply put: it turned Endless Space into a sci-fi version of the Total War games.This was a great game; it's still a decent one, but I would not recommend buying it now. If you want a good 4X game, either buy Endless Legend, a much better game by the same company, or wait for Endless Space 2.			"
http://steamcommunity.com/profiles/76561198087565116/,1,140.0 hrs on record,"
				88 of 94 people (94%) found this review helpful15 people found this review funny			","
Posted: March 25
												Simple Answer -Even if after 100 hours you find yourself hating this game, the first 75 hours are totally worth it.Simple Advice -Buy when on sale (Happens often enough) and make sure to get Disharmony.Supplemental to Answer -I dislike the AI amplitude uses. Trying to predict how they will behave is annoying. However, if you play with a friend then the two of you can explore and learn at the same time. After about 30 hours you will have figured out the majority of the game and how you are suppose to build. (Hint: Same theme in Endless Legend). All in all I could not say I love the game, but I can say that for the price tag, it provides plenty of entertainment.Supplemental to Advice -The DLC makes the game complete in terms of play style. Without the DLC planetary invasion feels lacking. I would also recommend you ignore the game's rating on difficulty. Just start on easy (or less if you are new to 4x Games). After you learn the mechanics move one tear up at a time. I made the mistake of starting on normal and expecting this game to be as easy as most other games. Normal had me pulling hair out and screaming ""the game is cheating"" - which it does. >.>After I got over my ego being bruised the game smoothed out.			"
http://steamcommunity.com/id/frumple99/,0,70.7 hrs on record,"
				277 of 339 people (82%) found this review helpful2 people found this review funny			","
Posted: July 13, 2014
												When it shines, it's a beauty, but when it stinks, it kills everything good about it.I want to like this game. It has that ""one more turn"" factor. Visually it's well done, and the UI is pretty clever with most complex orders only a few mouse clicks away. But then you find reordering production queues to be unusually clumsy. Most of the game is like that. A few solid hits then a terrible miss. [Queues have been improved in a recent update]The races are good, well designed and presented, each with their own strengths and each requiring a slightly different set of priorities to succed. But then the difficulty modifiers kick in and the whole race balance goes out the window. Enemy AIs get bonuses to production NOT intelligence and you fight races that can outperform what you could do with them.Then the AI itself shows irreconcilable stupidity. If i could tolerate 6-7 dumb things the AI does per turn, it would do 10. All too often the AI fleets that could potentially beat you choose to flee (but waste your time, attack, or leave ships behind that blockade you), while i have had one completely unarmed and undefended fleet of invasion ships try to fight back (with tactics, not weapons ofc) and even somehow managed to flee with a few survivors. [AI stupidity has also been adressed with updates]The AI can sometimes use tactics wisely and from what i saw has no knowledge of your own tactical choices, but the battles are a lottery decided far far ahead, back when you designed the ships. Some survive, some have no chance, and if your ships are very good, then AI will either allways retreat, or allways die, depending on whose territory you're fighting in. Sometimes the very outcome of a war or even game can hinge on the AI doing something remarkably stupid or you failing to understand some of the BASIC fundamental rules of the game. That... is beyond bad, that is awful.The diplomacy model is one of the better i have seen. Most of it is really good, except of course the one part that kills it completely. It's all meaningless because ultimately your empire exists and therefore it would be better for a rival to take it all away from you. You're the weakest empire? Then die. Wait, you're strongest? Then die. You're in the middle, and a long term trading partner as well as supplier of strategic resources, benefits that far outweigh the problems caused by close borders (and you can see the exact numbers too)? Guess what? Today is the day none of that means anything. Prepare to set the relationship score to -200. And die.Colonisation and expansion is arguably the strongest part of the game. Exploring the galaxy, triggering some halfhearted random events, scouting good spots for colonies. First contants. All good. But. The game actively penalises you for each and every system you own. Wheter you colonise it or capture it, just having a system increases the penalty higher and higher. Eventually it becomes high enough that it starts to hurt morale and that in turn drops production, research and cash flow. Yes, by colonising a system at a wrong moment, you can drop overall empire wide production by some 10-20%. Does that make any sense?Yes, there are technologies that reduce the penalty, and yes, it's there to counterbalanc expansion but i am here to play a game, be emperor of space, not to oversee active game modifiers. They should be invisible and subtle, not hit me in the head. When i deliberatly skip average systems that are still well positioned, all just to avoid getting the expansion penalty down the road, i think i am playing a flawed game.Combat is neither good nor bad except when it's completely illogical. Designing the ships properly takes some experience and knowledge and if you do a good job your fleet will usually serve you well and survive for a long time or you will produce enough replacements for losses to not matter much. The main problem with all the tactical options, counters, different ranges, weapon optimisations, support ships, repair capacity, fighter/bomber cover, is that you very often feel like you just can't take your ships and tell them to ""$#%^&* go and kill the enemy!"", the MOST BASIC OF PURPOSES for your fleet, but somehow it gets lost in the myriad different things you have to tweak before you can fight. Long story short, i know what i want, the game wont let me, or i have to obey some rule/design feature/balance mechanic.So while it starts pretty well, and has enough to be fun for a while, it eventually becomes a chore to try to complete a game. The AI has too many choices to make and inevitably it makes poor decisions (compare to SOTS' very basic but lethal AI) and all the strengths of the game are drowned out by the weaknesses.The best turn based space 4X games have already been made. Master of Orion 2 and Sword of the Stars 1. Maybe even Birth of the Federation, though i am biased about that one. Other games of the genre try to do things differently which is unfortunate because sometimes imitation is the wisest form of flattery. Case in point: Xenonauts. For ages developers tried to recreate the perfect succesor to XCOM - UFO Defense. UFO: Aftershock is 99% as good, and UFO: Alien Invasion is an extremly good remake (but still unfinished). A slew of other games missed the mark completely or admittedly used the old game as a springboard for a new experience. Then Xenonauts imitated the original and surprise, surprise, it hit the bullseye.Ultimatly Endless Space isn't solid enough to satisfy demanding 4x players, and it isn't ""mainstream"" enough to captivate the casual audience. So it ends up in between. Better than most, but not good enough.EDIT - 20 Dec. 2014Some of the complaints i've ♥♥♥♥♥ed about have been adressed by several patches released since this review. Production queues and enemy retreat logic have been adressed. Better late than never? Or thumbs up for devs supporting their game well after release? Both pretty much, and the game can't be hurt by extra polish & fixes.I will not change my verdict, but i will say it's still a game i would like to like. Probably more so than before with the recent updates.If you're sitting on the fence know that you will probably enjoy exploring the game if you choose to buy it. Exploration and expansion are strong suits of Endless Space. It's just that ultimately i felt dissapointed with what i found, but have to admit it was fun exploring.			"
http://steamcommunity.com/id/kisomuro/,1,53.7 hrs on record,"
				132 of 145 people (91%) found this review helpful			","
Posted: December 14, 2013
												For any fan of Sci-Fi, Space Opera or just enthusiast of space Endless Space is a real treat of a game to pick up. The visual style of the game is simplified but it works extremely well for the game and it has a really appealing design which is gentle for eyes. Especially the space and the stars look just gorgeous. The music enhances the feeling of being in space well and it is one of my favorite soundtracks ever.The gameplay is the usual for any 4X game but it's very well polished making it one of the better ones. In Endless Space you pick a race to conquer the galaxy through diplomacy, science, military, colonization or economy. In combat you get to control fleets and command them in 3 phased battles that involves long, mid and close range combat. You get to choose a special command for each of these phases via a card system that functions like a rock paper scissors game. The battle system is easy to grasp but it has good amount of depth into it once you research more of these cards.Still depending on your skill level with 4X games Endless Space might not be the most hardcore game out there, but for someone who casually enjoys the more popular ones such as Civ 5 it's a fun game to play and offers a good amount of challenge.Also the effort put into creating the endless universe seems quite passionate and it is an interesting one to digest more into! (Amplitude Studios are even making other game series based on the same universe). All of the races have their unique flavor and it's easy to pick your favorite one out of them.			"
http://steamcommunity.com/id/TheNifty/,1,116.1 hrs on record,"
				147 of 171 people (86%) found this review helpful			","
Posted: February 1, 2014
												This was my first indie game purchased.  As a fan of 4x strategy games they all look good to me but few live up to my standard.  This game has so much potential for and indie game and I really do look forward to an endless space 2 hopefully someday.  The complexity of it almost mind blowing.  The space battles between ships go 3D instead of the normal 4x game battles like the the most popular of all times Sid Miers Civilization.  The background story of the Endless Space Universe is fantastic.  The play between the factions is a little lackluster.  And the game leaves you wanting more of an in depth feel on the solar systems and planets.  But it is an Indie game and once you play you will see a few game play enhancements would be nice.  But the Universe is so expansive the technology tree is enormous.  The tech tree is broke down into four sections military, science, exploration, and economics.  If you research into exploration you might be able to build on any planet but it doesn't do you an good if you can't defend yourself.  If you go all science doesn't help if you can build the greatest advancements if you can't afford them because economy is weak.  That’s why I love 4x games and the seven ways to win expansion, scientific, economic, diplomatic, supremacy, and wonder .  And I all most forgot about  the ship builder I’ve lost myself for hours just building your very own customized ship. The disharmony DLC added some nice features and I look forward to more DLC's.  I could go forever on why you should buy this game.  I give this game my highest recommendation the Nifty stamp of approval.			"
