user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/profiles/76561197995422896/,0,4.0 hrs on record,"
				73 of 92 people (79%) found this review helpful1 person found this review funny			","
Posted: February 22, 2014
												Ninja Cats vs Samurai Dogs is horrifically ported across and not even a good strategy/tower defense game either. The game doesn't explain itself well and the tips it does offer it directs you to a forum post on the official forum for the game, which it alt tabs you from the game. When you do return back to the game it either crashes the game or puts it into windowed mode and guess what the options menu doesn't give you the option to go full screen again. Talking about the option menu, it's awful it has a sound option and how long you've been playing thats it. No resolution, no key bindings nothing just turning up or turning down the sound, I don't know what genius thought ""This'll do"". Don't press esc or the game will turn itself off no confirmation just boom off. The achievements are bugged it doesn't tell you when you get achievements and when you try to look at what achievements you do have it just gives a list of the all the achievements but with no breakdown as to what you have and what you're missing.The gameplay is basically a 5 lane system, where you send your respective animal (cat or dog) down the lane of your choice to try and get to the end of the enemies lane and destroy their building that they have put in that spot. Obviously the CPU does the same as well to try and attempt to beat you. There are 4 different classes standard type soldier, archer, cavalry and artillery, they each have there own strengths and weaknessses for you to figure out which lane to put them down to be most effective(If you think this is a standout great feature on a strategy game, you're a moron).You also have traps and spells and other smaller bits. Whilst playing I find myself questioning though where the CPU gets the funds to build some of the stuff they have as im scraping soldiers together and it sends them out in droves as well as littering the field with traps. Even 2 hours into the game im really struggling, I'm not a beginner at tower defense games but the learning curve on this game is appalling. The tutorial is lacklustre as well teaching you the very basics and then not really following through with further lessons as you unlock more items. It has a talent tree which is supposed to add some sort of depth (again if you think this talent tree is good you're a moron, even WoW has a better one and Blizzard destroyed characters talent trees like a year ago) but really all it is, is for you to use extra stuff in battles the problem is you need this stuff in the beginning of the game so effectively you have to grind losses and the occasional win to get experience to unlock the skills you need. Yes the game is cheap but so are other better games, you can even go on trading sites to swap TF2 keys for better games for a cheaper price. Don't make the ♥♥♥♥♥♥♥t excuse of it's good value for money, a happy meal is good value for money doesn't mean its worth buying because of what it will do to your ♥♥♥♥♥♥♥ the next day. Don't buy this or game or do its your money this is just what I think about the game.			"
http://steamcommunity.com/profiles/76561197991454370/,0,1.3 hrs on record,"
				27 of 52 people (52%) found this review helpful			","
Posted: February 22, 2014
												This is an unplayable port on most PCs.It needs a touch screen to work and has virtually none of the options you'd expect on even a half decent PC game.			"
http://steamcommunity.com/profiles/76561197991224537/,0,0.3 hrs on record,"
				11 of 23 people (48%) found this review helpful			","
Posted: February 24, 2014
												lags out. mouse click is not responsive. dont buy!!			"
http://steamcommunity.com/id/flashback007/,1,1.1 hrs on record,"
				58 of 87 people (67%) found this review helpful			","
Posted: February 21, 2014
												So for anyone doubting to buy this, let me be clear. Yes this is a mobile port. So if you dislike these games, just avoid this one. Now for anyone else who wants a review for this game let me continue on:This is a lovely little game. I really like it. First of all, it's just simple Tower Defence. So imagine a lot of gameplay style like Plants vs Zombies and Ironclad Tactics. You build certain building, you deploy units and they fight with the enemy. Each unit has his strong and weak point, like I said simple Tower Defence. So if you like these kind of games. You're on the right track.Next thing I wanna adress are the graphics and the sound/music. Don't expect anything fancy here, again it's a mobile port so you have to work with that. Yet I have to say the graphics suprise me very well. Both the cats and the dogs have very good looking sprites and the units are easy to reconigize. Also the music is what really sells me in this game. Remember Okami or Okamiden? Well that kind of music is what you are gonna get in this game, it really helps to strengthen the mood.So anybody looking for a fancy story? Well, I have to hold you there. Nothing to big of a story here. Also the controls are still set to the phone version, so swipe and wipes are expected to happen. One note I have to attach to that one is, that in some cases that might cause slight problems with Windows 8. But you can work around that.I would really recommend this game to people who loved Plants vs Zombies or Ironclad Tactics.			"
http://steamcommunity.com/profiles/76561198073402166/,0,1.7 hrs on record,"
				0 of 1 people (0%) found this review helpful			","
Posted: February 12, 2016
												I found this game frustrating but sadly not in the fun Ï'm gonna beat this bugger kind of way.			"
http://steamcommunity.com/id/blackbutlerxbleachfansssa/,1,12.4 hrs on record,"
				0 of 2 people (0%) found this review helpful1 person found this review funny			","
Posted: July 29, 2015
												Yes I'm a dog, yes I carry an odachi, but don't hit on me you silly nobles!			"
http://steamcommunity.com/profiles/76561198116399098/,1,7.0 hrs on record,"
				10 of 17 people (59%) found this review helpful			","
Posted: February 23, 2014
												Well, my first experience had been that it didn't want to work. For those who get this game and find that you've an issue running it, find the game folder in steam, and run the app from there. You will need steam running, but this by-passed my  issue. I thank daveh667 for that help. Now, I have actually gotten to play the game. It isn't a hard game to get the feel of how it works. It does however, throw some truely wicked curves at you on some maps. Also, I can't help but enjoy watching cats and dogs do epic battle. Anyways, I wasn't disappointed with getting this game. it certainly had me thinking of new and better ways to try and defeat the rival faction. if you like strategy, or just like dogs and/or cats, do check this game out.			"
http://steamcommunity.com/profiles/76561198040951329/,1,4.8 hrs on record,"
				9 of 21 people (43%) found this review helpful			","
Posted: February 22, 2014
												Ok so no one seemed to be able to write anything up on this without seeming like a troll so here goes.Game clearly is a port, it does have limitations, virtually no settings available apart from sound controls, ALT tabbing will take the game out of fullscreen (easily fixed by pressing ALT Enter afterwards), keybindings are locked (although this does not matter because the game is easy to control by default), and pressing ESC at any time will close the game immediately.Theres the bad part, clearly not a huge amount of effort went into porting it, but its still playable.The Good part, the tactics are reasonably deep, the game is not easy, comes with a fairly complicated advancement tree and from what I can see so far, quite a few missions. The tutorial explains everything in a natural way that is easy to learn, but hard to master.Also, to the people complaining about the requests for the player to 'swipe' over a building, saying that this is impossible for a PC, they are idiots, who did not actually attempt to simply drag their mouse from left to right using the left mouse button. That is what swiping means, and despite the general lack of features, swiping works just fine.Overall for this towerdefence genre, given its price at about 3-4 USD, this game is easily worth your time.			"
http://steamcommunity.com/id/firellius/,0,0.9 hrs on record,"
				8 of 16 people (50%) found this review helpful			","
Posted: February 23, 2014
												Godawful game. The concept is simple, I have no problems with that, but just beyond the tutorial, games are already impossible to win due to unfair additional bonuses conveyed to the enemy team. Do not buy, even at 3 euros it's not worth it.			"
http://steamcommunity.com/id/akadapo/,1,14.5 hrs on record,"
				1 of 3 people (33%) found this review helpful			","
Posted: August 31, 2015
												This is an amazing game. Its fun, pretty, (super) challenging and very artistic. It is in my opinion the most underated game i've ever played. Maybe its not a very common genre, but definetly should give it a try...worth even at full price.			"
