user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/welcometosystonia/,1,1.1 hrs on record,"
				3,869 of 4,345 people (89%) found this review helpful83 people found this review funny			","
Posted: April 7, 2014
Early Access Review
								In space, no one can hear you clean.10/10			"
http://steamcommunity.com/id/goudron3000/,1,6.7 hrs on record,"
				339 of 398 people (85%) found this review helpful657 people found this review funny			","
Posted: October 24, 2015
												Clean the floor in our house =NOClean bodies and blood in a video game= YES			"
http://steamcommunity.com/id/mercstream/,1,79.5 hrs on record,"
				391 of 404 people (97%) found this review helpful69 people found this review funny			","
Posted: December 21, 2014
												You think your parents are disappointed when you waste your life playing video games now? Just wait until you see how disappointed they are when you waste your life playing a video game that simulates being a janitor, while sitting in a messy room in real life. Soul crushing disappointment...100% complete update:I enjoyed this game when it was in EA, but I really fell in love with it when I came back to play the release version. The core mechanics are basically the same, but the details were greatly improved. Each map is unique and interesting and it can be approached as a bunch of individual missions or as part of a larger narrative thread. I really can't recommend this game if you are looking for a chill out game or if you are very meticulous. It's not a game for everyone because there isn't any action or enemies, but it's a delightfully unique puzzle-esque game.This is one of the few games that I wasn't ready to shelve once I 100%'d the achievements and am keeping it installed to hop in occasionally.			"
http://steamcommunity.com/id/hoodednova/,1,6.5 hrs on record,"
				795 of 916 people (87%) found this review helpful			","
Posted: April 4, 2014
Early Access Review
								This is almost inevitably going to be the new youtube craze (ie: Surgeon Simulator, Slender etc)  so before the storm of Pewdiepie and TobyGame hits the shelves, I just want to say that I absolutely freaking love this game. I could sarcastically just say ""GOTY"" and move on, but I feel like that would undermine how much fun this game actually is. When I saw people play Gmod or Surgeon Sim, I always used to wonder how some wobbly mechanics can cause such reactions. And then before I knew it, that game had me on the floor, literally crying and unable to breath with laughter. This game kicks♥♥♥♥♥PS: Someone please do a speedrun of this game. PLEASE.EDIT: Thanks 'Conditional Love' for pointing out that I misspelled ""surgeon""			"
http://steamcommunity.com/id/ThugLash/,1,170.7 hrs on record,"
				201 of 214 people (94%) found this review helpful70 people found this review funny			","
Posted: October 24, 2015
												I'll admit, I bought this game ironicly.  100+ hours later and I'm considering getting a part time job as a janitor IRL.  There's something seriously zen about mopping up the aftermath of all these 'incidents' and not having to worry about trying to stop them for once!  As a bonus, the devs have a great sense of humor which is sprinkled throughout the various notes and incident reports in each level.If you're not into the whole zen thing, there's also a p sweet speedrun mode.  There's even character progression of sorts, in that your office is persistant and has its own secrets.My only complaint is sometimes it's not obvious when my mop is saturated with gore due to colored lighting, but I could probably just pay more attention.9/10 A+ Would clean again			"
http://steamcommunity.com/id/1011101010011/,1,7.3 hrs on record,"
				1,080 of 1,258 people (86%) found this review helpful6 people found this review funny			","
Posted: April 5, 2014
Early Access Review
								After a long day cleaning blood, lifting bodies, restocking, and dealing with other bodily fluids at my day job its nice to come home and play some Viscera Cleanup Detail to take my mind off work.     10/10 Scrubs			"
http://steamcommunity.com/id/Dunkatron/,1,3.9 hrs on record,"
				296 of 327 people (91%) found this review helpful776 people found this review funny			","
Posted: December 28, 2014
Early Access Review
								Dad walks in asking me ""you playing one of those shooter games""Realizes I am mopping.Walks out, disappointed10/10 would lower family expectations again "
http://steamcommunity.com/id/Skarlettribbon/,1,15.3 hrs on record,"
				180 of 188 people (96%) found this review helpful14 people found this review funny			","
Posted: December 7, 2014
Early Access Review
								This game is a news flash for me, it just screams ""HEY You remember those days back in the 90's of running around a 3d map shooting 2d sprites of nazi's, cults, Zombies, Demons and aliens? Well, time to clean your f**king mess you prick!"" And just slaps me in the face with well designs maps, a mop in my hands, and a little sniffer device. This game is like your mother. Endearing, loving but down right damn unforgiving. You spilled a bucket? ""TOUGH NIPPLES Clean it up and get another bucket!"" The bin machine just dumped a few giblets down and stained the flooring with blood? ""SUCK IT UP AND KEEP CLEANING! Not my fault the machine just trolled you!"" A gib just goes haywire and the floor absorbs said gib and you cant get it to burn it? ""Restart the bloody map and start all over!"" <---(Fix this glitch please TwT) But at the end of the day, You can't hate it, Cause it is unique and feels nice to clean a map 100% and get a promotion from your advisor!But seriously fix that glitch...10/10 Would spill another blood filled bucket.			"
http://steamcommunity.com/id/guardianr105/,1,179.8 hrs on record,"
				161 of 169 people (95%) found this review helpful98 people found this review funny			","
Posted: January 15, 2015
Early Access Review
								Did you play DOOM when it was released in the 90s?  What about the original Half-Life or Unreal?  Did you ever wonder who the heck's gonna clean up after these heroes?The answer has finally been provided by the developers of VCD, and the answer --- is you.There is no story.  There is you.  There is a mop.  There is a bucket of water.  You have no idea who is responsible for the carnage; you only know it's your task to clean up after it.For such a strange idea for a game, the developers have really outdone themselves in my opinion.  They have taken an idea that likely only tugs at the corner of the minds of .01% of the total FPS-gaming population and made a game out of it.  They've made a game that seems incredibly boring actually fun.As a Janitor for the Viscera Cleanup Detail company, each facility you visit must be painstakingly mopped; all the trash must be picked up; and all the body parts must be incinerated.  How you complete this task is up to you, but that facility had better be spotless when your supervisors arrive, or you risk losing your job (and that's actually an Achievement).After completing a facility, you return to your ""office,"" and can read reports on your progress.  These reports vary from employee commendations to tongue-in-cheek company newsletters, and really add to the experience.  You are also able to take ""trophies"" with you should you so choose by placing them in the blue trunk that you take with you to each job.People who don't enjoy ironic humor, or never played an FPS, should stay well away.  But if you love watching the gibs fly on any contemporary FPS game; or even enjoyed the pixelated trips down Memory Lane of DOOM or Duke Nukem 3D;  or even the bump-mapped polygons of Unreal and Half-Life, this is a must-have in your collection.  You already blew the place to smithereens; didn't you mom teach you pick up after yourself?			"
http://steamcommunity.com/id/Unmutual/,1,18.9 hrs on record,"
				1,776 of 2,239 people (79%) found this review helpful2 people found this review funny			","
Posted: April 4, 2014
												Viscera Cleanup Detail is the only game that truly lets you become a scrublord.Now out of early access this game is full of complete features including proper clocking out mechanics and an actual percentage of how much you cleaned. Not to mention there's a ton of new maps.			"
http://steamcommunity.com/id/cpt-praxius/,1,87.5 hrs on record,"
				145 of 151 people (96%) found this review helpful33 people found this review funny			","
Posted: October 1, 2014
Early Access Review
								#1 - This game preys on people with OCD.#2 - I didn't know I could jam 1.5 bodies into a bio hazard box, maybe more if they're in smaller chunks.#3 - I now know what my mother went through when cleaning up our house while I was growing up.#4 - This must be what experienced serial killers have to go through on a regular basis in order to get rid of evidence.#5 - Over stuffed a bio hazard box with gibs, tried to take it to the incinerator but hit a wall, knocked almost everything out, fell on the floor, splattered blood and guts everywhere. Went to clean I up with my mop but it was dirty so I only smeared it around and made it worse. Went to go find my bucket only to realize I left a trail of bloody footprints down the hall and gave me three times more work to do.5/5 - would burn body bags again.			"
http://steamcommunity.com/id/distortedshadow/,1,9.2 hrs on record,"
				93 of 99 people (94%) found this review helpful1 person found this review funny			","
Posted: April 13, 2014
Early Access Review
								Most realistic janitor sim ever when you play with friends. Everyone starts the day trying their best to clean up, and you even start divvying out jobs like bucket brigading or mopping while someone else gets you water/boxes to help put stuff away. And then someone discovers that the equipment dispenser can fire like a cannon. Or that it'd be cute to make a mess behind the guy cleaning up. Or you try and slam dunk buckets into an incinerator and one gets stuck in the rafters, so you have to start stacking crates to get up there. My mate Charlie even got so into it that he started doing sick tricks like putting buckets on the heads of corpses and doing live puppet shows for us with them. And Jamal thought it'd be 'real pimp' to stack a bucnh of buckets until they fall over and completely cover the floor in blood. But hey, what are friends for.Ridiculously useless. 10/10.			"
http://steamcommunity.com/id/yiffwave420/,1,7.8 hrs on record,"
				143 of 150 people (95%) found this review helpful39 people found this review funny			","
Posted: October 28, 2015
												This is not an easy game to review. So I'm just going to wing it.It's long, it's boring, it's dull; and that's explicitly why I love it.This is not a game about shooting, bleeding, goring, slashing, looting, any of that; this is a game about cleaning after all the aforementioned has been said and done..You're not a space marine, you're a space janitor. There are multiple tools, water buckets (which will dirty as you clean off your mop in it, don't spill it either or it'll make a bigger mess), brooms (only efficient for sweeping tiny things), sniffers (to find missed messes though these can be turned off), stationary incinerators (how you get rid of garbage), wastebaskets (to put the garbage in to carry it) and maybe one or two other things I'm forgetting at the moment.There's something cathartic, something calming about this game and others like it that completely break the status-quo because they try to simulate what is ultimately mundane and boring, but in a game format. You're not getting shot at, you're not getting killed, there's no real threat (as far as I'm aware) on any of the levels; just you, your mop, and whatever level of determination you have to actually get the job done.The maps will tell you an estimated time they take to complete, and boy can they actually take HOURS to get done, which is why it's nifty there's a co-op feature so you can call in your friends to expediate the process. Graphics wise, it looks very nice and is very well optimized.So, if you want a good looking, boring game about cleaning up bloody messes, then this is definitely the game for you!Post Edit: Please don't add me and expect me to A) Buy the game for you.B) Play with you. You would think this would be common sense but it apparently isn't.			"
http://steamcommunity.com/id/lah0077/,1,6.7 hrs on record,"
				226 of 258 people (88%) found this review helpful61 people found this review funny			","
Posted: November 22, 2014
Early Access Review
								My wife came into the room just as I was throwing part of a body into the incinerator. She was so grossed out that I slept on the couch. Worth it.			"
http://steamcommunity.com/id/memelordmcmaymayscopscantcatchme/,1,8.8 hrs on record,"
				276 of 332 people (83%) found this review helpful638 people found this review funny			","
Posted: July 15, 2015
												I spent 5 hours cleaning a map in a video game instead of cleaning my house in real life. 10/10			"
http://steamcommunity.com/id/Shoxx258/,1,98.9 hrs on record,"
				327 of 400 people (82%) found this review helpful675 people found this review funny			","
Posted: December 20, 2015
												in the last 20 years, i cleaned more in this game, than in real life99/10			"
http://steamcommunity.com/id/oyukasu/,1,100.3 hrs on record,"
				123 of 134 people (92%) found this review helpful293 people found this review funny			","
Posted: December 1, 2016
												Yes mom, I rather play a video game where you clean rooms than actually cleaning my room.			"
http://steamcommunity.com/id/greywolf197/,1,10.5 hrs on record,"
				555 of 687 people (81%) found this review helpful10 people found this review funny			","
Posted: April 7, 2014
Early Access Review
								This is my space mop.There are many like it.But this one is mine.Without my space mop I am useless.Without me, my space mop is usless.I shall take my space mop into the worst places imaginable.With proper training and care we can make it out alive, with no injuries or complaints.If not, the union has my back...			"
