user name,positive or negative,total playing time,number of helpful,content
http://steamcommunity.com/id/dizzyizzy123/,1,"2,597.9 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: July 12, 2015
												Counter-Strike, the father of all Counter-Strikes.   100/10			"
http://steamcommunity.com/profiles/76561197982929314/,1,9.5 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 12, 2015
												nice game			"
http://steamcommunity.com/id/CharlieSEE/,1,288.2 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 21, 2015
												Best Game Ever Made			"
http://steamcommunity.com/profiles/76561198143835280/,1,754.4 hrs on record,"
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: September 27, 2016
												10/10			"
http://steamcommunity.com/id/xenterrr1337/,1,913.8 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: January 6, 2016
												This game is perfect for shooter gamers.			"
http://steamcommunity.com/id/yassin18/,1,50.0 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 6, 2015
												Nice ^^			"
http://steamcommunity.com/id/tony_breads/,1,1.9 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: December 2, 2015
												Не думаю что про CS можно много сказать, хотя нужно ли вообще много говрить? Это моя первая онайн игра.Играл я тогда не на лицензии. Графика мне до сих пор приятна. В ней нравится все, собенно карты , как же я обожаю эти стрые карты. Хотел бы я их увидеть в GO , наверное. Лана, думаю и так понятно что тут 10/10.Вобщее не думаю что стоит писать обзор , вряд ли кто-то не знает про эту игру. Только если он не вышел из бункера. Хех...Спасибо что прочли. Удачи вам!			"
http://steamcommunity.com/id/MarcosFelipe94/,1,23.4 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: February 22, 2014
												Top old times game. So... what are you waiting for? just buy it damm			"
http://steamcommunity.com/id/burglandhaha/,1,592.3 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: June 1, 2014
												brb gonna learn russian			"
http://steamcommunity.com/profiles/76561198148794982/,1,38.2 hrs on record,"
				3 of 3 people (100%) found this review helpful2 people found this review funny			","
Posted: December 21, 2015
												This game is really good			"
http://steamcommunity.com/id/t0nchareno/,1,9.5 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: December 22, 2015
												Old school,lost half of my life on it.GG			"
http://steamcommunity.com/id/CharlieSEE/,1,913.8 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 21, 2015
												Best Game Ever Made			"
http://steamcommunity.com/id/yassin18/,1,"2,597.9 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 6, 2015
												Nice ^^			"
http://steamcommunity.com/profiles/76561197982929314/,1,1.4 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 12, 2015
												nice game			"
http://steamcommunity.com/profiles/76561198116052950/,1,561.3 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: July 20, 2015
												Classic FPS.			"
http://steamcommunity.com/id/Steel77/,1,50.0 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: July 28, 2015
												it's great game			"
http://steamcommunity.com/id/tony_breads/,1,"6,862.5 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: December 2, 2015
												Не думаю что про CS можно много сказать, хотя нужно ли вообще много говрить? Это моя первая онайн игра.Играл я тогда не на лицензии. Графика мне до сих пор приятна. В ней нравится все, собенно карты , как же я обожаю эти стрые карты. Хотел бы я их увидеть в GO , наверное. Лана, думаю и так понятно что тут 10/10.Вобщее не думаю что стоит писать обзор , вряд ли кто-то не знает про эту игру. Только если он не вышел из бункера. Хех...Спасибо что прочли. Удачи вам!			"
http://steamcommunity.com/id/xHarambe/,1,"1,574.2 hrs on record","
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: February 13, 2016
												This game is amazing 10/10 back in the days, but now moving on to csgo, i still miss thisbtw 6500 hrs on record			"
http://steamcommunity.com/id/opz1ca/,1,57.8 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: December 26, 2014
												+			"
http://steamcommunity.com/id/solidabidu/,1,562.5 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 23, 2016
												bring cs 1.5 back			"
http://steamcommunity.com/id/stphitu_9/,1,"1,909.8 hrs on record","
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: December 18, 2016
												kadak game hai booss mast hai .. xp k liye ye likh raha hun :v lol			"
http://steamcommunity.com/id/puppylove666/,1,"3,737.8 hrs on record","
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: December 30, 2015
												nice game :v			"
http://steamcommunity.com/id/Julien-ghost/,1,"3,207.7 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: May 18, 2013
												The best of its time.			"
http://steamcommunity.com/profiles/76561198058400429/,1,"1,147.0 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: December 1, 2013
												:)			"
http://steamcommunity.com/id/hopedontpaniq/,1,325.9 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: January 13, 2014
												This game is good.Really Good!!			"
http://steamcommunity.com/id/TheExplodingDeer/,1,"1,206.5 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 24, 2016
												I haven't written a review in a while but I'd like to do one for this game. Before CS:GO came out I played this game every now and then after school but I normally played Source. I started playing this game after I remember the difficulty and skill needed to handle the aiming in this game and honestly after all these years this game is still amazing, if you get the ""These graphics are♥♥♥♥♥♥quot; mindset and focus on the gameplay it's amazing. It's fast-paced and some of the modded maps are insanely detailed. Amazing game with amazing replay value.			"
http://steamcommunity.com/profiles/76561197960618588/,1,"2,420.1 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 26, 2013
												Best classic game that I've been playing for years, if it wasnt for CAL falling apart, the release of other verisons of counter-strike such as condition zero, source, and global offense. I would still be playing competitivly			"
http://steamcommunity.com/id/tedbeezy/,1,0.6 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: August 10, 2016
												Played this since the Beta Version. Still my favorite go to game to this day.Im old as dirt now and my reflexes suck, but I still love it.Now I get to play with my son. Awesome. You will love the game.			"
http://steamcommunity.com/profiles/76561198109718800/,1,138.8 hrs on record,"
				3 of 3 people (100%) found this review helpful2 people found this review funny			","
Posted: March 18
												Good ol´ times. Very fun, servers still working and going. It brings back all the memories after all the years, and the game is definitely worth to play.			"
http://steamcommunity.com/profiles/76561198228883060/,1,"2,054.8 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 25, 2016
												самая лучшая игра) из серий кс			"
http://steamcommunity.com/id/KittyHybridGirlMeow/,1,57.8 hrs on record,"
				3 of 3 people (100%) found this review helpful2 people found this review funny			","
Posted: January 7, 2015
												Just Awesome ^  every part of it + modes + every single map of guns, deathrun, knife, bhoping, climbing etc.100 % Fun + Addiction  xD  Thumbs Up ^			"
http://steamcommunity.com/id/solidabidu/,1,"1,147.0 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 23, 2016
												bring cs 1.5 back			"
http://steamcommunity.com/id/hopedontpaniq/,1,899.4 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: January 13, 2014
												This game is good.Really Good!!			"
http://steamcommunity.com/id/trollareen/,1,"1,357.0 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: January 20, 2014
												Best game 4ever, no game is gonna beat this			"
http://steamcommunity.com/id/Marlboro123456789/,1,564.5 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: February 7, 2014
												jou			"
http://steamcommunity.com/id/vpirlog1231/,1,325.9 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: February 8, 2014
												Good Game;)			"
http://steamcommunity.com/id/TheExplodingDeer/,1,562.5 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 24, 2016
												I haven't written a review in a while but I'd like to do one for this game. Before CS:GO came out I played this game every now and then after school but I normally played Source. I started playing this game after I remember the difficulty and skill needed to handle the aiming in this game and honestly after all these years this game is still amazing, if you get the ""These graphics are♥♥♥♥♥♥quot; mindset and focus on the gameplay it's amazing. It's fast-paced and some of the modded maps are insanely detailed. Amazing game with amazing replay value.			"
http://steamcommunity.com/id/stphitu_9/,1,28.9 hrs on record,"
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: December 18, 2016
												kadak game hai booss mast hai .. xp k liye ye likh raha hun :v lol			"
http://steamcommunity.com/id/1235685523/,1,"7,434.9 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 10, 2016
												good game			"
http://steamcommunity.com/id/therealbabo/,1,57.8 hrs on record,"
				3 of 3 people (100%) found this review helpful2 people found this review funny			","
Posted: November 11, 2016
												Good game			"
http://steamcommunity.com/id/solidabidu/,1,"4,050.3 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 23, 2016
												bring cs 1.5 back			"
http://steamcommunity.com/id/shanson1/,1,"6,862.5 hrs on record","
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: November 23, 2012
												Играй и радуйся!			"
http://steamcommunity.com/id/xHarambe/,1,"1,909.8 hrs on record","
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: February 13, 2016
												This game is amazing 10/10 back in the days, but now moving on to csgo, i still miss thisbtw 6500 hrs on record			"
http://steamcommunity.com/id/puppylove666/,1,"2,420.1 hrs on record","
				3 of 3 people (100%) found this review helpful1 person found this review funny			","
Posted: December 30, 2015
												nice game :v			"
http://steamcommunity.com/id/tedbeezy/,1,"2,054.8 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: August 10, 2016
												Played this since the Beta Version. Still my favorite go to game to this day.Im old as dirt now and my reflexes suck, but I still love it.Now I get to play with my son. Awesome. You will love the game.			"
http://steamcommunity.com/id/KittyHybridGirlMeow/,1,325.9 hrs on record,"
				3 of 3 people (100%) found this review helpful2 people found this review funny			","
Posted: January 7, 2015
												Just Awesome ^  every part of it + modes + every single map of guns, deathrun, knife, bhoping, climbing etc.100 % Fun + Addiction  xD  Thumbs Up ^			"
http://steamcommunity.com/id/TheExplodingDeer/,1,"3,100.5 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 24, 2016
												I haven't written a review in a while but I'd like to do one for this game. Before CS:GO came out I played this game every now and then after school but I normally played Source. I started playing this game after I remember the difficulty and skill needed to handle the aiming in this game and honestly after all these years this game is still amazing, if you get the ""These graphics are♥♥♥♥♥♥quot; mindset and focus on the gameplay it's amazing. It's fast-paced and some of the modded maps are insanely detailed. Amazing game with amazing replay value.			"
http://steamcommunity.com/id/Scottmccall31/,1,24.4 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: November 28, 2013
												the best game			"
http://steamcommunity.com/id/pasitiknakti/,1,"1,406.1 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: April 16
												The Legend..			"
http://steamcommunity.com/id/WansE/,1,"1,901.3 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: May 12, 2014
												This game is probably the best game ever. Even it is old, it is still the best shooter game.			"
http://steamcommunity.com/id/mIQigod/,1,"4,485.5 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: December 30, 2013
												najlepšia hra všetkých čias			"
http://steamcommunity.com/id/Jessica/,1,422.7 hrs on record,"
				3 of 3 people (100%) found this review helpful2 people found this review funny			","
Posted: November 20, 2014
												Better than source, or GO... <3 1.6!!! literally the best game ever. been playing for 12+ years and i love this game!!			"
http://steamcommunity.com/id/drinaka/,1,92.2 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: March 8, 2014
												Counter-Strike 1.6 is one of my best games I've ever played even if I played alot of games, The graphics doesn't matter but the gameplay is the important :)!			"
http://steamcommunity.com/id/Philipdomingo1998/,1,"3,341.1 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: June 11, 2014
												1st  Game in Life Ever Played :PAwsome in Steam			"
http://steamcommunity.com/id/zaejkeee/,1,"1,333.2 hrs on record","
				3 of 3 people (100%) found this review helpful			","
Posted: November 24, 2016
												Old school badass timekiller,more than 3k hours of fun,rage,conversations and so on.""Never gonna give you up, never gonna let you downNever gonna run around and desert youNever gonna make you cry, never gonna say goodbyeNever gonna tell a lie and hurt you""			"
http://steamcommunity.com/id/RustBot/,1,48.2 hrs on record,"
				3 of 3 people (100%) found this review helpful			","
Posted: February 9
												Best Multiplayer first person shooter game of all time because nothing comes close to this, the more you play this game the more addicted you become and moreover it is fun at all levels of ability. Especially, as you do not need a high end gaming rig to run it, that makes it a game for everyone who likes competitive first person shooter which involves thinking and good aiming skills instead of mindless slaying. It combines the best of team based gaming with an authentic and therefore exciting approach to tactical ops. The ""just one more round"" addiction factor is very high. When you play it properly, with team work that clicks like a well-oiled machine, the game offers a sense of accomplishment and comradery that is simply amazing. Buy it, download it, whatever; just get on board and enjoy it. Sure-fire fun for the online enthusiast. 10/10			"
